JobID,Description,JobStatus,JobTitle,Requirement,SalaryMax,SalaryMin,UsiaMax,UsingGlasses,IQMin,DriverLicenseType,PostedDate,PublishDate,ClosedDate,JobStatus,EducationLevelName,CityName,ProvinceName,CompanyName,FunctionPositionName,Name,MajorName
3048,,Publish,SEKRETARIS DIREKSI,,0.0,0.0,65.0,False,0,,2022-12-23 00:00:00.0000000,0001-01-01 00:00:00.0000000,0001-01-01 00:00:00.0000000,Publish,None,SURABAYA,JAWA TIMUR,WARNA WARNI MEDIA SURABAYA,SEKRETARIS DIREKSI,SEKRETARIS WARNA WARNI MEDIA SURABAYA,SEMUA JURUSAN
3091,,Publish,MARKETING STAFF,,4300000.0,4000000.0,65.0,False,0,,2023-03-15 00:00:00.0000000,2023-03-15 00:00:00.0000000,0001-01-01 00:00:00.0000000,Publish,None,SURABAYA,JAWA TIMUR,WARNA WARNI MEDIA SURABAYA,MARKETING EXECUTIVE,MARKETING EXECUTIVE WARNA WARNI MEDIA SURABAYA,SEMUA JURUSAN
