-0.1377141	0.4160614	0.06169376	0.24526471	-0.2966558	-0.030775871	-0.118402	-0.00027153423	0.106443584	0.33934152	0.22846183	0.13813908	0.1389172	-0.19444738	-0.6404497	-0.0002671119	0.006528803	0.10061838	-0.15477958	-0.19224009	0.12312833	-0.3043149	0.37702683	-0.29414794	-0.24345115	-0.19544232	-0.018605608	0.16705027	0.15376869	-0.190617	-0.20903185	-0.59322363	0.25870395	0.009062012	0.2356672	0.29265583	0.19566649	-0.51161057	-0.5328602	0.23347147	-0.16297448	-0.15302414	-0.010758376	-0.13877143	0.25626066	0.099376924	-0.07079024	0.022335967	-0.1720149	0.33419454	-0.4207352	0.25767252	-0.24107517	0.5685261	-0.110016264	0.567013	0.17958225	-0.1019098	0.11698479	-0.5275599	0.13210908	0.37177542	-0.24825756	-0.0041492493	0.048923984	-0.31274465	0.40180814	0.18952869	0.016640492	0.14105065	0.4513076	0.33720905	-0.08686825	-0.051886592	-0.19427688	-0.32760552	0.6053193	-0.20912789	-0.5791204	-0.17791063	0.15104851	0.21514027	-0.03857751	0.20083348	0.22124048	0.03014357	-0.5238163	0.17103866	0.35525927	-0.008117427	0.10239116	-0.063996	-0.049795285	-0.29365817	0.55025065	0.09730067	-0.29540715	-0.4710786	-0.18986805	0.14982258	-0.007130591	0.14609024	0.150951	0.12366768	-0.065161735	-0.048416026	-0.1237315	0.15525767	-0.22730432	0.44374946	0.022977227	-0.18197432	0.15756868	0.17544802	0.09519599	0.43228996	-0.1859979	-0.21626943	0.10553084	-0.3141777
-0.12854843	0.38846	0.060264356	0.21664615	-0.2665989	-0.022424178	-0.12126449	-0.004001871	0.10323896	0.3297584	0.2185791	0.12798484	0.13383	-0.19450593	-0.59736836	0.0048941765	0.010790615	0.09842979	-0.13349727	-0.1667343	0.11646768	-0.29704344	0.34390217	-0.27827582	-0.23718436	-0.17496909	-0.010570665	0.15289795	0.15186246	-0.17601083	-0.18467392	-0.5669168	0.23685269	0.016566059	0.22398447	0.28544378	0.18641914	-0.47329113	-0.5031897	0.22916172	-0.15319027	-0.14603457	-0.0057876026	-0.13196155	0.24419768	0.09825014	-0.053817704	0.008690473	-0.15977557	0.3139327	-0.39329898	0.23194818	-0.21877785	0.54131234	-0.11117763	0.533318	0.16075532	-0.09291721	0.11676612	-0.5082959	0.11900454	0.3546732	-0.2272185	-0.0034135762	0.047786824	-0.29869962	0.3805889	0.1661867	0.019610208	0.12791097	0.4232143	0.31140128	-0.0787208	-0.049134657	-0.18768166	-0.30689254	0.56979406	-0.19886793	-0.55339456	-0.15670937	0.14283067	0.2033597	-0.045176353	0.18076408	0.21895657	0.03328245	-0.5026917	0.16822843	0.331732	-0.007450757	0.09219787	-0.06298141	-0.041435283	-0.27601674	0.5170655	0.08407293	-0.26723906	-0.4309902	-0.18801202	0.13275836	-0.008045366	0.13102195	0.13502076	0.10461748	-0.060067996	-0.04502903	-0.110651545	0.1464746	-0.2169811	0.42556813	0.02729702	-0.17027234	0.14729984	0.15738976	0.08109447	0.39952183	-0.18135588	-0.20592068	0.10479577	-0.29670864
-0.13038768	0.3811109	0.04962192	0.22276084	-0.25918242	-0.020119835	-0.11217488	-0.0100778565	0.09898239	0.31276155	0.20359513	0.12561433	0.12464604	-0.19024637	-0.5893466	-0.0010968271	0.0025015648	0.08634427	-0.14148115	-0.17226875	0.109742254	-0.2853253	0.34708413	-0.26766846	-0.2339127	-0.16857721	-0.010453985	0.15250804	0.14002754	-0.16846742	-0.18101388	-0.5356038	0.2337302	0.01606432	0.21593785	0.2751996	0.18024158	-0.45976403	-0.49060816	0.21495275	-0.1389754	-0.15081894	-0.008907133	-0.12209902	0.23463686	0.08512811	-0.06289003	0.0077136294	-0.15381178	0.29870045	-0.3805976	0.23715167	-0.20889606	0.5148276	-0.10177918	0.5251499	0.16542004	-0.08722439	0.11547493	-0.49683303	0.11654122	0.34637576	-0.22426571	0.0013181027	0.050258964	-0.2911276	0.37038317	0.1745659	0.02249415	0.12188668	0.41589525	0.30723414	-0.0744273	-0.045770206	-0.17359361	-0.30083507	0.55525595	-0.1949794	-0.53516686	-0.1502764	0.13949396	0.19248499	-0.030373124	0.18448904	0.1983809	0.02829471	-0.47894675	0.16465242	0.3301558	-0.011296435	0.09342974	-0.06199749	-0.053533304	-0.2707769	0.49660215	0.09280509	-0.2560854	-0.43057227	-0.1820752	0.14029488	0.0012454928	0.13559414	0.13934252	0.1051712	-0.05934647	-0.036718883	-0.11145941	0.13493662	-0.20863412	0.40753886	0.025290946	-0.15865286	0.1417397	0.1454435	0.08065625	0.38748962	-0.17329378	-0.195159	0.10398378	-0.28960103
-0.11859035	0.36603913	0.054667037	0.20667778	-0.24588767	-0.027303182	-0.108287	0.0008217958	0.094406694	0.2901565	0.19832064	0.1183596	0.123706624	-0.16628799	-0.55443406	-0.0025609806	0.00060094945	0.09205882	-0.13389745	-0.15814893	0.096609935	-0.26365176	0.3265415	-0.25413907	-0.21740021	-0.16968788	-0.007671354	0.14546047	0.13808042	-0.17182288	-0.18212876	-0.5158518	0.21694848	0.010514096	0.21522288	0.25648794	0.16927467	-0.4462512	-0.46546	0.20191836	-0.14058103	-0.13604386	-0.00851168	-0.11904575	0.2247149	0.09140404	-0.05477952	0.014058058	-0.15595609	0.289687	-0.3640786	0.22439888	-0.21261846	0.4949134	-0.10633245	0.4918012	0.15015769	-0.07877536	0.109858625	-0.47016513	0.117406316	0.315399	-0.2062435	0.009108732	0.0417975	-0.2726145	0.3504574	0.16704854	0.009336247	0.121583216	0.3945301	0.28909993	-0.07295023	-0.047087718	-0.16367859	-0.2899028	0.518058	-0.17838235	-0.5031198	-0.14827329	0.1328784	0.17843395	-0.044768665	0.17651772	0.2019521	0.01748397	-0.45779246	0.15407778	0.3157892	-0.017824646	0.09144166	-0.052826054	-0.037025385	-0.25875196	0.47081414	0.074439295	-0.2577815	-0.4120703	-0.16773154	0.11941389	0.003788589	0.11931469	0.13019234	0.10471564	-0.0651395	-0.03877092	-0.10008264	0.1388335	-0.19981484	0.39756903	0.01549473	-0.14691477	0.13937785	0.14941597	0.083226755	0.37649277	-0.16938871	-0.18566804	0.10262751	-0.28069922
-0.1301404	0.36542985	0.053113915	0.21109617	-0.2638322	-0.02906636	-0.104572445	-0.0052890554	0.09130484	0.301984	0.2016725	0.12166191	0.13290985	-0.18353441	-0.5671833	-0.0047337813	0.00844516	0.09300694	-0.13291241	-0.16234614	0.09667806	-0.27509207	0.33268794	-0.27174142	-0.23018631	-0.17374663	-0.0118619315	0.14785488	0.1384121	-0.17397477	-0.18545443	-0.53204894	0.2186215	0.005610736	0.2114138	0.25652173	0.16407534	-0.4582379	-0.4798894	0.21099539	-0.14529395	-0.1409688	0.0036298034	-0.11394622	0.222874	0.086521864	-0.054885734	0.0050789653	-0.15652594	0.2982576	-0.36571357	0.22092174	-0.21583217	0.5023567	-0.1053573	0.51801753	0.1614293	-0.08179748	0.11146191	-0.4831463	0.12782985	0.3266844	-0.22507624	0.0006167003	0.044955324	-0.28459558	0.3603754	0.17145136	0.016725319	0.12304841	0.40229282	0.28951868	-0.06973959	-0.03289923	-0.18549937	-0.29008687	0.5451291	-0.19264948	-0.52321655	-0.15926278	0.14139442	0.19057028	-0.030327657	0.16556829	0.20565206	0.028190084	-0.47317585	0.15992673	0.3152017	-0.019572763	0.09269384	-0.052120697	-0.0400671	-0.2583086	0.48330358	0.09091518	-0.26527128	-0.41409495	-0.17102462	0.13261418	0.0050784256	0.12295871	0.13566236	0.0979135	-0.06565403	-0.046620976	-0.1158587	0.14159109	-0.20238854	0.4042665	0.02963222	-0.14865042	0.13852969	0.14920592	0.091207534	0.38433263	-0.17220017	-0.20550321	0.1000343	-0.28619182
-0.085456215	0.27568984	0.036479976	0.16339195	-0.1941805	-0.016569208	-0.07969666	-0.0055717686	0.071603574	0.22971825	0.15440229	0.09532838	0.09535361	-0.12696622	-0.43272352	0.0001323516	0.010916293	0.07385459	-0.09780793	-0.13182198	0.07932347	-0.21011208	0.2587293	-0.19768035	-0.16612032	-0.12883462	-0.01376759	0.10528096	0.10878555	-0.12870607	-0.13045128	-0.39187822	0.16911143	0.011771676	0.1553607	0.19970073	0.12155314	-0.3493662	-0.36415848	0.15189874	-0.09786114	-0.11136779	0.005233752	-0.09570212	0.17556919	0.075746335	-0.049999632	0.0015773313	-0.122526415	0.21941023	-0.2798565	0.16366854	-0.16740942	0.3851012	-0.08817688	0.3765598	0.11553347	-0.07200253	0.07463086	-0.3693825	0.090390265	0.24707481	-0.15848228	0.0039372887	0.031954013	-0.20633087	0.26696798	0.12175924	0.006348594	0.09026138	0.30082133	0.2291619	-0.0579109	-0.02597172	-0.12645634	-0.22616139	0.40959296	-0.1360122	-0.3929231	-0.11032502	0.10681679	0.13789532	-0.034435924	0.13204113	0.15149997	0.013670448	-0.34937203	0.1140306	0.23626445	-0.008471628	0.06560683	-0.04358193	-0.039164495	-0.1986521	0.36480644	0.064682655	-0.18759942	-0.31850687	-0.13117881	0.103027694	0.0055866106	0.09249036	0.10633357	0.08607454	-0.052775323	-0.028785905	-0.07919878	0.097432695	-0.15541314	0.29510996	0.015369775	-0.11788701	0.11386693	0.11161845	0.062684126	0.2886192	-0.12421508	-0.14917082	0.06657548	-0.22044478
-0.105449155	0.3258479	0.044252932	0.17562044	-0.22853418	-0.014075676	-0.098583624	-0.0007820164	0.07994755	0.2710992	0.16645212	0.11069626	0.110490344	-0.16049959	-0.49182293	0.0006788794	-0.0007686681	0.074729554	-0.12103202	-0.13978806	0.096971646	-0.23984553	0.28528467	-0.22390716	-0.18411942	-0.15324196	-0.01828645	0.122486845	0.1311322	-0.14456238	-0.16346604	-0.45809615	0.20207739	0.0049772924	0.17914411	0.23497176	0.13791385	-0.38747182	-0.410552	0.1884535	-0.1126171	-0.12410559	-0.0059838872	-0.09601447	0.19923602	0.08219884	-0.057039503	0.018354254	-0.1365066	0.24707957	-0.31620887	0.19520594	-0.17822058	0.43591052	-0.094696976	0.44090235	0.14262219	-0.07819799	0.09547999	-0.41892502	0.09808015	0.28583625	-0.19640742	0.004280986	0.04010527	-0.24485743	0.31472653	0.15108688	0.021593746	0.105263285	0.34638384	0.25099078	-0.072950594	-0.02954742	-0.15365466	-0.2528441	0.45966247	-0.16401915	-0.4412857	-0.1345404	0.10777692	0.17135292	-0.02897694	0.15737525	0.18028626	0.023448464	-0.4002457	0.13240792	0.27053255	-0.0066896086	0.08085468	-0.055054884	-0.032577164	-0.22944973	0.42561918	0.07232925	-0.22659047	-0.36056542	-0.1532747	0.107941724	0.00019613592	0.11918859	0.12102074	0.08616074	-0.05257008	-0.03230901	-0.098032214	0.107922226	-0.1715544	0.33976084	0.023895435	-0.13948423	0.13026752	0.13820603	0.07119451	0.33204094	-0.14921337	-0.16521241	0.088156305	-0.24945088
-0.1091278	0.32730988	0.04344158	0.18492456	-0.22545764	-0.02043173	-0.09596686	-0.0033530088	0.08414139	0.2647732	0.17416614	0.10843841	0.110869616	-0.16086975	-0.4930772	0.0014521526	0.005271803	0.07788144	-0.11149549	-0.15058407	0.08417623	-0.2447161	0.29846174	-0.23052415	-0.2027877	-0.15174112	-0.018308865	0.13149108	0.116371356	-0.1447577	-0.16542514	-0.46110186	0.2011877	0.018134948	0.18050924	0.22419874	0.141499	-0.40257537	-0.42516014	0.18328114	-0.121443786	-0.12940946	0.004182915	-0.10275087	0.20499198	0.0788749	-0.048562024	0.0054385625	-0.13933212	0.25992686	-0.3263159	0.20078392	-0.18262894	0.4420291	-0.08337306	0.45236254	0.13899124	-0.068897255	0.098563336	-0.42342862	0.10109623	0.284808	-0.19792305	0.009475368	0.038141433	-0.25053987	0.31113	0.14870816	0.01363649	0.10634748	0.35045293	0.25647727	-0.067386374	-0.033662405	-0.15712395	-0.24891506	0.47185805	-0.1716886	-0.445216	-0.1388462	0.118666254	0.16996564	-0.037792675	0.14932033	0.18331163	0.018587196	-0.42024657	0.14529401	0.280202	-0.014027625	0.08700775	-0.04641237	-0.037602417	-0.22178191	0.41510963	0.07735624	-0.22327645	-0.36012337	-0.14763643	0.1162505	0.003041573	0.11765181	0.112072974	0.087932624	-0.05646577	-0.0328469	-0.09992268	0.12178857	-0.17174387	0.35636687	0.020987296	-0.12934366	0.12669256	0.13911566	0.076125525	0.32466573	-0.15324187	-0.17585474	0.0891345	-0.24526855
-0.08960517	0.26941022	0.043717243	0.14866284	-0.18694048	-0.019580994	-0.0826995	-0.0138062695	0.07172618	0.21273875	0.14295186	0.09301807	0.087250896	-0.13530558	-0.40154183	-0.0033052461	0.004588082	0.05841806	-0.08808824	-0.115846545	0.0765607	-0.19794045	0.23400453	-0.17997442	-0.15592231	-0.12663108	-0.01773089	0.10370294	0.10643361	-0.11379781	-0.13574795	-0.36796537	0.16290179	0.01617879	0.15897734	0.18029065	0.112185955	-0.31546602	-0.33006582	0.15342534	-0.091778085	-0.100510426	0.004055138	-0.09288732	0.1560615	0.057939485	-0.043651972	0.012576382	-0.114172466	0.20022523	-0.2539486	0.15853076	-0.14365685	0.3558906	-0.07095004	0.36538655	0.11298025	-0.062422007	0.07901401	-0.34553614	0.082018726	0.2332236	-0.14933541	-0.0017036643	0.026228948	-0.19624089	0.25453392	0.11401035	0.018323505	0.09104409	0.28023922	0.21023141	-0.046674725	-0.02166618	-0.12021003	-0.2031309	0.38168347	-0.13412541	-0.37111625	-0.10841902	0.09432541	0.1351508	-0.032568213	0.12918371	0.13762884	0.011410261	-0.33738258	0.11032399	0.22101112	-0.0075211553	0.06051481	-0.041881412	-0.03968034	-0.1840836	0.34553525	0.059098575	-0.18742359	-0.2959637	-0.11480043	0.095012076	-0.008303824	0.08817934	0.09530904	0.076763295	-0.05274248	-0.023050163	-0.08579725	0.088624075	-0.13902244	0.28168786	0.018506506	-0.10237376	0.10091222	0.11491853	0.06027387	0.27723238	-0.11680228	-0.14829399	0.06670648	-0.19337013
-0.11368204	0.3643783	0.05455307	0.21122508	-0.25531572	-0.018826064	-0.110954225	-0.0035618308	0.100985445	0.29766163	0.19637032	0.12172424	0.12136542	-0.1666825	-0.5501916	0.002281347	0.0109060155	0.08162994	-0.12384444	-0.16461192	0.10757372	-0.25805277	0.31990406	-0.24884634	-0.21203262	-0.17177449	-0.015338852	0.14460757	0.1339936	-0.16450807	-0.16995588	-0.506096	0.21405086	0.010989375	0.20917046	0.24774468	0.15969214	-0.44002905	-0.46158874	0.19691087	-0.1362923	-0.14219703	-0.00028290253	-0.12311431	0.2117996	0.0787453	-0.06008356	0.01829503	-0.1478841	0.28087527	-0.35777307	0.21298808	-0.20351583	0.48801264	-0.101393715	0.49017942	0.1508259	-0.08236154	0.096781395	-0.46433276	0.108255	0.3176827	-0.20862336	0.008803491	0.041930687	-0.27176723	0.35405055	0.15826562	0.014134527	0.12651204	0.3862259	0.27998623	-0.06796437	-0.034454394	-0.17607628	-0.2807046	0.51554364	-0.17417933	-0.49764237	-0.14930502	0.13112769	0.18316598	-0.036036592	0.16373363	0.18995684	0.030442316	-0.4488534	0.15791258	0.30114838	-0.009757438	0.0840335	-0.04695178	-0.042395856	-0.24867429	0.4661985	0.08547615	-0.25306147	-0.3928822	-0.16570443	0.11973461	-0.0027157846	0.13148986	0.12125517	0.10019701	-0.055720843	-0.03684935	-0.111415155	0.12314423	-0.18473893	0.3898191	0.024435502	-0.15264729	0.13251378	0.14848877	0.08560773	0.36012292	-0.17039706	-0.1926781	0.08867022	-0.27163935
